timestamp,tag,impl,mode,status,batch,seqlen,median_ms,mean_ms,std_ms,p25_ms,p75_ms,min_ms,max_ms,tokens_per_s,peak_mem_mib,warmup,iters,seed,hidden_size,num_heads,num_kv_heads,head_dim,dtype,block_size,block_counts,window_size,error
2026-07-03T14:53:05,,dense,fwd,ok,1,2048,0.403,0.4021,0.0177,0.385,0.4188,0.3844,0.4332,5082188.4,29.1,3,5,0,1024,16,1,64,bfloat16,64,16,512,
2026-07-03T14:53:06,,dense,fwdbwd,ok,1,2048,1.3716,1.3991,0.0565,1.348,1.4638,1.3441,1.4918,1493129.3,68.0,3,5,0,1024,16,1,64,bfloat16,64,16,512,
2026-07-03T14:53:06,,nsa,fwd,ok,1,2048,0.9704,0.9798,0.0245,0.9625,1.0018,0.9617,1.0278,2110400.4,50.0,3,5,0,1024,16,1,64,bfloat16,64,16,512,
2026-07-03T14:53:13,,nsa,fwdbwd,ok,1,2048,5.3047,5.5995,0.584,5.2993,6.0471,5.2968,6.7674,386074.8,80.7,3,5,0,1024,16,1,64,bfloat16,64,16,512,
